area,centroid_r,centroid_c,dist_center,boundary_frac,color_frac_among_nonbg,is_rarest_color,is_unique_color,bbox_h,bbox_w,bbox_aspect,fill_ratio,color,n_pixels_same_color_grid,task_id,component_id,n_subjects_touched,n_subjects_total,mean_touch_priority,median_touch_priority
1,12.0,1.0,13.341664064126334,1.0,0.21238938053097345,0.0,0.0,1,1,1.0,1.0,2,24,c444b776,9,4,187,0.2971848273677542,0.1414079822616408
2,12.5,7.0,7.826237921249264,1.0,0.21238938053097345,0.0,0.0,2,1,2.0,1.0,2,24,c444b776,10,4,187,0.290487587302278,0.18267008985879332
1,12.0,11.0,4.242640687119285,1.0,0.21238938053097345,0.0,0.0,1,1,1.0,1.0,2,24,c444b776,11,2,187,0.31633858267716536,0.31633858267716536
2,12.5,17.0,4.6097722286464435,1.0,0.21238938053097345,0.0,0.0,2,1,2.0,1.0,2,24,c444b776,12,4,187,0.4727349512923025,0.5501210653753026
1,12.0,21.0,7.615773105863909,1.0,0.21238938053097345,0.0,0.0,1,1,1.0,1.0,2,24,c444b776,13,0,187,,
2,12.5,27.0,13.46291201783626,1.0,0.21238938053097345,0.0,0.0,2,1,2.0,1.0,2,24,c444b776,14,0,187,,
1,14.0,4.0,11.180339887498949,1.0,0.21238938053097345,0.0,0.0,1,1,1.0,1.0,2,24,c444b776,15,9,187,0.6314717079592815,0.8374558303886925
1,14.0,14.0,5.0,1.0,0.21238938053097345,0.0,0.0,1,1,1.0,1.0,2,24,c444b776,16,164,187,0.48614759053663836,0.4694002447980416
1,14.0,24.0,11.180339887498949,1.0,0.21238938053097345,0.0,0.0,1,1,1.0,1.0,2,24,c444b776,17,0,187,,
1,1.0,4.0,12.806248474865697,1.0,0.10619469026548672,0.0,0.0,1,1,1.0,1.0,3,12,c444b776,18,5,187,0.41425674934986995,0.36363636363636365
1,1.0,14.0,8.0,1.0,0.10619469026548672,0.0,0.0,1,1,1.0,1.0,3,12,c444b776,19,5,187,0.33816530884522933,0.2898550724637681
1,1.0,24.0,12.806248474865697,1.0,0.10619469026548672,0.0,0.0,1,1,1.0,1.0,3,12,c444b776,20,0,187,,
1,3.0,1.0,14.317821063276353,1.0,0.10619469026548672,0.0,0.0,1,1,1.0,1.0,3,12,c444b776,21,4,187,0.13568528421469597,0.16548821548821546
1,3.0,11.0,6.708203932499369,1.0,0.10619469026548672,0.0,0.0,1,1,1.0,1.0,3,12,c444b776,22,2,187,0.4097593582887701,0.4097593582887701
1,3.0,21.0,9.219544457292887,1.0,0.10619469026548672,0.0,0.0,1,1,1.0,1.0,3,12,c444b776,23,0,187,,
1,11.0,4.0,10.198039027185569,1.0,0.10619469026548672,0.0,0.0,1,1,1.0,1.0,3,12,c444b776,24,3,187,0.743196887500685,0.8607594936708861
1,11.0,14.0,2.0,1.0,0.10619469026548672,0.0,0.0,1,1,1.0,1.0,3,12,c444b776,25,7,187,0.5548700027125528,0.6238095238095238
1,11.0,24.0,10.198039027185569,1.0,0.10619469026548672,0.0,0.0,1,1,1.0,1.0,3,12,c444b776,26,0,187,,
1,13.0,1.0,13.601470508735444,1.0,0.10619469026548672,0.0,0.0,1,1,1.0,1.0,3,12,c444b776,27,1,187,0.2682926829268293,0.2682926829268293
1,13.0,11.0,5.0,1.0,0.10619469026548672,0.0,0.0,1,1,1.0,1.0,3,12,c444b776,28,4,187,0.4754047238301913,0.4568817818389492
1,13.0,21.0,8.06225774829855,1.0,0.10619469026548672,0.0,0.0,1,1,1.0,1.0,3,12,c444b776,29,0,187,,
65,9.0,14.0,0.0,0.9692307692307692,0.5752212389380531,1.0,1.0,19,29,0.6551724137931034,0.11796733212341198,4,65,c444b776,30,13,187,0.0857869234930365,0.0
1,6.0,2.0,12.36931687685298,1.0,0.10619469026548672,0.0,0.0,1,1,1.0,1.0,6,12,c444b776,31,6,187,0.3854075167398661,0.39760061919504647
1,6.0,12.0,3.605551275463989,1.0,0.10619469026548672,0.0,0.0,1,1,1.0,1.0,6,12,c444b776,32,8,187,0.4243691317178364,0.5357142857142857
1,6.0,22.0,8.54400374531753,1.0,0.10619469026548672,0.0,0.0,1,1,1.0,1.0,6,12,c444b776,33,0,187,,
1,8.0,6.0,8.06225774829855,1.0,0.10619469026548672,0.0,0.0,1,1,1.0,1.0,6,12,c444b776,34,1,187,0.23376623376623376,0.23376623376623376
1,8.0,16.0,2.23606797749979,1.0,0.10619469026548672,0.0,0.0,1,1,1.0,1.0,6,12,c444b776,35,2,187,0.3680392777953754,0.3680392777953754
1,8.0,26.0,12.041594578792296,1.0,0.10619469026548672,0.0,0.0,1,1,1.0,1.0,6,12,c444b776,36,0,187,,
1,16.0,2.0,13.892443989449804,1.0,0.10619469026548672,0.0,0.0,1,1,1.0,1.0,6,12,c444b776,37,1,187,0.9113924050632911,0.9113924050632911
1,16.0,12.0,7.280109889280518,1.0,0.10619469026548672,0.0,0.0,1,1,1.0,1.0,6,12,c444b776,38,10,187,0.46376168523474676,0.4531135531135531
1,16.0,22.0,10.63014581273465,1.0,0.10619469026548672,0.0,0.0,1,1,1.0,1.0,6,12,c444b776,39,0,187,,
1,18.0,6.0,12.041594578792296,1.0,0.10619469026548672,0.0,0.0,1,1,1.0,1.0,6,12,c444b776,40,0,187,,
1,18.0,16.0,9.219544457292887,1.0,0.10619469026548672,0.0,0.0,1,1,1.0,1.0,6,12,c444b776,41,1,187,0.8380952380952381,0.8380952380952381
1,18.0,26.0,15.0,1.0,0.10619469026548672,0.0,0.0,1,1,1.0,1.0,6,12,c444b776,42,0,187,,
1,0.0,0.0,2.23606797749979,1.0,0.5714285714285714,0.0,0.0,1,1,1.0,1.0,1,4,c8f0f002,0,15,190,0.21851082251082252,0.0
1,0.0,3.0,1.4142135623730951,1.0,0.5714285714285714,0.0,0.0,1,1,1.0,1.0,1,4,c8f0f002,1,0,190,,
1,1.0,1.0,1.0,1.0,0.5714285714285714,0.0,0.0,1,1,1.0,1.0,1,4,c8f0f002,2,16,190,0.274534632034632,0.17857142857142855
1,2.0,2.0,1.0,1.0,0.5714285714285714,0.0,0.0,1,1,1.0,1.0,1,4,c8f0f002,3,15,190,0.3883655603655604,0.35714285714285715
2,1.5,0.0,2.0615528128088303,1.0,0.42857142857142855,1.0,0.0,2,1,2.0,1.0,8,3,c8f0f002,4,188,190,0.07285794878879985,0.0
1,2.0,4.0,2.23606797749979,1.0,0.42857142857142855,1.0,0.0,1,1,1.0,1.0,8,3,c8f0f002,5,0,190,,
1,1.0,3.0,17.7341478509682,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,2,60,ca8f78db,0,3,190,0.30287301309558745,0.330970942593905
1,1.0,11.0,13.946325680981353,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,2,60,ca8f78db,1,3,190,0.3973763225620279,0.3557760453579022
1,1.0,19.0,14.230249470757707,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,2,60,ca8f78db,2,3,190,0.38482103666871553,0.3479801559177888
1,1.0,27.0,18.398369492974098,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,2,60,ca8f78db,3,3,190,0.32147676142693804,0.24592487597448617
1,3.0,3.0,16.263455967290593,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,2,60,ca8f78db,4,4,190,0.34634250715935566,0.40950387846682235
1,3.0,11.0,12.020815280171307,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,2,60,ca8f78db,5,4,190,0.44900637056352055,0.4602007494281235
1,3.0,19.0,12.349089035228468,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,2,60,ca8f78db,6,177,190,0.5728792303677287,0.6428571428571429
1,3.0,27.0,16.98528775146303,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,2,60,ca8f78db,7,3,190,0.3303326290951671,0.2898653437278526
1,5.0,3.0,14.916433890176299,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,2,60,ca8f78db,8,3,190,0.3730009955262202,0.47909284195605956
1,5.0,11.0,10.124228365658293,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,2,60,ca8f78db,9,4,190,0.4597829284830295,0.46687226979003105
1,5.0,19.0,10.51189802081432,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,2,60,ca8f78db,10,178,190,0.6755084403909447,0.759746835443038
1,5.0,27.0,15.700318468107582,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,2,60,ca8f78db,11,4,190,0.3437350745229898,0.3218214032600992
1,7.0,3.0,13.729530217745982,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,2,60,ca8f78db,12,4,190,0.42668741627888107,0.41800584169978605
1,7.0,11.0,8.276472678623424,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,2,60,ca8f78db,13,4,190,0.5936345824044599,0.5723755910768962
1,7.0,19.0,8.74642784226795,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,2,60,ca8f78db,14,178,190,0.707513698509308,0.7784992784992786
1,7.0,27.0,14.577379737113251,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,2,60,ca8f78db,15,3,190,0.31127181859797176,0.23671155209071582
1,9.0,3.0,12.747548783981962,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,2,60,ca8f78db,16,3,190,0.5548444190425897,0.5178571428571429
1,9.0,11.0,6.519202405202649,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,2,60,ca8f78db,17,4,190,0.5701642938132142,0.6022641981486114
1,9.0,19.0,7.106335201775948,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,2,60,ca8f78db,18,3,190,0.5530406475187499,0.6366024518388792
1,9.0,27.0,13.656500283747663,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,2,60,ca8f78db,19,3,190,0.4451992717873046,0.5266666666666666
1,11.0,3.0,12.020815280171307,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,2,60,ca8f78db,20,179,190,0.5001272895232093,0.6103896103896104
1,11.0,11.0,4.949747468305833,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,2,60,ca8f78db,21,4,190,0.35078961139674636,0.3422159503391519
1,11.0,19.0,5.70087712549569,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,2,60,ca8f78db,22,4,190,0.4347716842297974,0.4793011385944248
1,11.0,27.0,12.98075498574717,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,2,60,ca8f78db,23,3,190,0.29493418518985864,0.1696113074204947
1,13.0,3.0,11.597413504743201,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,2,60,ca8f78db,24,180,190,0.5977292724208846,0.7256243585357509
1,13.0,11.0,3.8078865529319543,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,2,60,ca8f78db,25,3,190,0.47001409895875096,0.602277188849627
1,13.0,19.0,4.743416490252569,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,2,60,ca8f78db,26,3,190,0.39416320365409535,0.4793875147232038
1,13.0,27.0,12.589678312014172,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,2,60,ca8f78db,27,3,190,0.3441884750609148,0.1994503337259521
1,15.0,3.0,11.510864433221338,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,2,60,ca8f78db,28,4,190,0.5750074123440085,0.5445798395367075
1,15.0,11.0,3.5355339059327378,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,2,60,ca8f78db,29,2,190,0.7104295634368101,0.7104295634368101
1,15.0,19.0,4.527692569068709,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,2,60,ca8f78db,30,4,190,0.6187798921642662,0.6749700956937799
1,15.0,27.0,12.509996003196804,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,2,60,ca8f78db,31,2,190,0.5200213224307708,0.5200213224307708
1,17.0,3.0,11.76860229593982,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,2,60,ca8f78db,32,2,190,0.42176554460355836,0.42176554460355836
1,17.0,11.0,4.301162633521313,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,2,60,ca8f78db,33,4,190,0.6551709021263395,0.636958552247519
1,17.0,19.0,5.1478150704935,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,2,60,ca8f78db,34,1,190,0.4149980369061641,0.4149980369061641
1,17.0,27.0,12.747548783981962,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,2,60,ca8f78db,35,1,190,0.1978798586572438,0.1978798586572438
1,19.0,3.0,12.349089035228468,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,2,60,ca8f78db,36,2,190,0.5766550391108696,0.5766550391108696
1,19.0,11.0,5.70087712549569,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,2,60,ca8f78db,37,1,190,0.702002355712603,0.702002355712603
1,19.0,19.0,6.363961030678928,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,2,60,ca8f78db,38,2,190,0.24797256552882366,0.24797256552882366
1,19.0,27.0,13.285330255586423,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,2,60,ca8f78db,39,2,190,0.5829223105614448,0.5829223105614448
1,21.0,3.0,13.209844813622906,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,2,60,ca8f78db,40,2,190,0.7151005922286238,0.7151005922286238
1,21.0,11.0,7.3824115301167,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,2,60,ca8f78db,41,3,190,0.5634112251445943,0.6921868865331763
1,21.0,19.0,7.905694150420948,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,2,60,ca8f78db,42,3,190,0.651114906694226,0.7177033492822966
1,21.0,27.0,14.089002803605371,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,2,60,ca8f78db,43,3,190,0.29349783658526113,0.1817824892029839
1,23.0,3.0,14.300349646075091,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,2,60,ca8f78db,44,3,190,0.5395200192179793,0.629760502552022
1,23.0,11.0,9.192388155425117,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,2,60,ca8f78db,45,5,190,0.5864024756062529,0.7612877895563408
1,23.0,19.0,9.617692030835672,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,2,60,ca8f78db,46,3,190,0.4665618288624012,0.4075382803297998
1,23.0,27.0,15.116216457830975,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,2,60,ca8f78db,47,3,190,0.373790004853857,0.17471535139379663
1,25.0,3.0,15.572411502397436,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,2,60,ca8f78db,48,3,190,0.4143744931688694,0.44375
1,25.0,11.0,11.067971810589327,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,2,60,ca8f78db,49,2,190,0.4406056290567939,0.4406056290567939
1,25.0,19.0,11.423659658795863,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,2,60,ca8f78db,50,2,190,0.28887350134967915,0.28887350134967915
1,25.0,27.0,16.32482771731451,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,2,60,ca8f78db,51,4,190,0.3425997338321649,0.2538280329799764
1,27.0,3.0,16.98528775146303,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,2,60,ca8f78db,52,1,190,0.6305457400863761,0.6305457400863761
1,27.0,11.0,12.98075498574717,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,2,60,ca8f78db,53,2,190,0.4720423502272117,0.4720423502272117
1,27.0,19.0,13.285330255586423,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,2,60,ca8f78db,54,1,190,0.3945818610129564,0.3945818610129564
1,27.0,27.0,17.67766952966369,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,2,60,ca8f78db,55,2,190,0.5769650569297212,0.5769650569297212
1,29.0,3.0,18.506755523321747,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,2,60,ca8f78db,56,1,190,0.3690616411464468,0.3690616411464468
1,29.0,11.0,14.916433890176299,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,2,60,ca8f78db,57,2,190,0.6498871221044366,0.6498871221044366
1,29.0,19.0,15.182226450688976,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,2,60,ca8f78db,58,1,190,0.4055751864939144,0.4055751864939144
1,29.0,27.0,19.144189719076646,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,2,60,ca8f78db,59,1,190,0.1790341578327444,0.1790341578327444
1,1.0,6.0,15.953056133543816,1.0,0.11538461538461539,1.0,0.0,1,1,1.0,1.0,3,45,ca8f78db,60,3,190,0.27677902457131537,0.3330970942593905
1,1.0,14.0,13.509256086106296,1.0,0.11538461538461539,1.0,0.0,1,1,1.0,1.0,3,45,ca8f78db,61,3,190,0.32636363406898317,0.3364742834707499
1,1.0,22.0,15.443445211480501,1.0,0.11538461538461539,1.0,0.0,1,1,1.0,1.0,3,45,ca8f78db,62,178,190,0.373179712675907,0.3557137707281903
1,3.0,6.0,14.300349646075091,1.0,0.11538461538461539,1.0,0.0,1,1,1.0,1.0,3,45,ca8f78db,63,3,190,0.37208531496069513,0.37420269312544296
1,3.0,14.0,11.510864433221338,1.0,0.11538461538461539,1.0,0.0,1,1,1.0,1.0,3,45,ca8f78db,64,3,190,0.33285701792101463,0.3470749901845308
1,3.0,22.0,13.729530217745982,1.0,0.11538461538461539,1.0,0.0,1,1,1.0,1.0,3,45,ca8f78db,65,178,190,0.39187673682592666,0.36363636363636365
1,5.0,6.0,12.747548783981962,1.0,0.11538461538461539,1.0,0.0,1,1,1.0,1.0,3,45,ca8f78db,66,3,190,0.44274529382855515,0.4089316987740806
1,5.0,14.0,9.513148795220223,1.0,0.11538461538461539,1.0,0.0,1,1,1.0,1.0,3,45,ca8f78db,67,3,190,0.4130634484400045,0.4025513819985826
1,5.0,22.0,12.103718436910205,1.0,0.11538461538461539,1.0,0.0,1,1,1.0,1.0,3,45,ca8f78db,68,179,190,0.403232229557933,0.3625
1,7.0,6.0,11.335784048754634,1.0,0.11538461538461539,1.0,0.0,1,1,1.0,1.0,3,45,ca8f78db,69,3,190,0.41650756382818116,0.4054290718038529
1,7.0,14.0,7.516648189186454,1.0,0.11538461538461539,1.0,0.0,1,1,1.0,1.0,3,45,ca8f78db,70,4,190,0.5108061079995918,0.4308707148972805
1,7.0,22.0,10.606601717798213,1.0,0.11538461538461539,1.0,0.0,1,1,1.0,1.0,3,45,ca8f78db,71,32,190,0.3803819707141228,0.3471125882841712
1,9.0,6.0,10.124228365658293,1.0,0.11538461538461539,1.0,0.0,1,1,1.0,1.0,3,45,ca8f78db,72,4,190,0.36608083393719215,0.4643045250172415
1,9.0,14.0,5.522680508593631,1.0,0.11538461538461539,1.0,0.0,1,1,1.0,1.0,3,45,ca8f78db,73,2,190,0.32875839643768945,0.32875839643768945
1,9.0,22.0,9.300537618869138,1.0,0.11538461538461539,1.0,0.0,1,1,1.0,1.0,3,45,ca8f78db,74,5,190,0.514736462597307,0.42559874361994504
1,11.0,6.0,9.192388155425117,1.0,0.11538461538461539,1.0,0.0,1,1,1.0,1.0,3,45,ca8f78db,75,5,190,0.40584890224405995,0.42
1,11.0,14.0,3.5355339059327378,1.0,0.11538461538461539,1.0,0.0,1,1,1.0,1.0,3,45,ca8f78db,76,4,190,0.36847604298387193,0.39521028331056907
1,11.0,22.0,8.276472678623424,1.0,0.11538461538461539,1.0,0.0,1,1,1.0,1.0,3,45,ca8f78db,77,4,190,0.24344403744006918,0.23278679482052483
1,13.0,6.0,8.631338250816034,1.0,0.11538461538461539,1.0,0.0,1,1,1.0,1.0,3,45,ca8f78db,78,4,190,0.2760529875377482,0.24190146437861376
1,13.0,14.0,1.5811388300841898,1.0,0.11538461538461539,1.0,0.0,1,1,1.0,1.0,3,45,ca8f78db,79,3,190,0.30590819618535137,0.276707530647986
1,13.0,22.0,7.648529270389178,1.0,0.11538461538461539,1.0,0.0,1,1,1.0,1.0,3,45,ca8f78db,80,5,190,0.2925812111569087,0.3228346456692913
1,15.0,6.0,8.514693182963201,1.0,0.11538461538461539,1.0,0.0,1,1,1.0,1.0,3,45,ca8f78db,81,4,190,0.4896988569088076,0.4647621481661485
1,15.0,14.0,0.7071067811865476,1.0,0.11538461538461539,1.0,0.0,1,1,1.0,1.0,3,45,ca8f78db,82,3,190,0.3656672536466216,0.27495621716287216
1,15.0,22.0,7.516648189186454,1.0,0.11538461538461539,1.0,0.0,1,1,1.0,1.0,3,45,ca8f78db,83,3,190,0.44685381723768286,0.4334511189634865
1,17.0,6.0,8.860022573334675,1.0,0.11538461538461539,1.0,0.0,1,1,1.0,1.0,3,45,ca8f78db,84,3,190,0.5472976718999156,0.5590891244601492
1,17.0,14.0,2.5495097567963922,1.0,0.11538461538461539,1.0,0.0,1,1,1.0,1.0,3,45,ca8f78db,85,3,190,0.47943526389081775,0.5622300745975658
1,17.0,22.0,7.905694150420948,1.0,0.11538461538461539,1.0,0.0,1,1,1.0,1.0,3,45,ca8f78db,86,2,190,0.28960137849755596,0.28960137849755596
1,19.0,6.0,9.617692030835672,1.0,0.11538461538461539,1.0,0.0,1,1,1.0,1.0,3,45,ca8f78db,87,3,190,0.6432671473897269,0.6482135846093443
1,19.0,14.0,4.527692569068709,1.0,0.11538461538461539,1.0,0.0,1,1,1.0,1.0,3,45,ca8f78db,88,4,190,0.48513634707607206,0.4845840407003329
1,19.0,22.0,8.74642784226795,1.0,0.11538461538461539,1.0,0.0,1,1,1.0,1.0,3,45,ca8f78db,89,5,190,0.27141242087617645,0.3543307086614173
1,21.0,6.0,10.700467279516348,1.0,0.11538461538461539,1.0,0.0,1,1,1.0,1.0,3,45,ca8f78db,90,3,190,0.6730060714623783,0.6615626226933647
1,21.0,14.0,6.519202405202649,1.0,0.11538461538461539,1.0,0.0,1,1,1.0,1.0,3,45,ca8f78db,91,3,190,0.5429138422280921,0.6715328467153284
1,21.0,22.0,9.924716620639604,1.0,0.11538461538461539,1.0,0.0,1,1,1.0,1.0,3,45,ca8f78db,92,3,190,0.3331243250903658,0.3627797408716137
1,23.0,6.0,12.020815280171307,1.0,0.11538461538461539,1.0,0.0,1,1,1.0,1.0,3,45,ca8f78db,93,4,190,0.5605838227949459,0.5180492898138465
1,23.0,14.0,8.514693182963201,1.0,0.11538461538461539,1.0,0.0,1,1,1.0,1.0,3,45,ca8f78db,94,4,190,0.40911799315288133,0.3415991681260946
1,23.0,22.0,11.335784048754634,1.0,0.11538461538461539,1.0,0.0,1,1,1.0,1.0,3,45,ca8f78db,95,6,190,0.45771227460195285,0.3817824892029839
1,25.0,6.0,13.509256086106296,1.0,0.11538461538461539,1.0,0.0,1,1,1.0,1.0,3,45,ca8f78db,96,4,190,0.41011933622501684,0.4104586252189142
1,25.0,14.0,10.51189802081432,1.0,0.11538461538461539,1.0,0.0,1,1,1.0,1.0,3,45,ca8f78db,97,5,190,0.5172997408476671,0.6333333333333333
1,25.0,22.0,12.90348790056394,1.0,0.11538461538461539,1.0,0.0,1,1,1.0,1.0,3,45,ca8f78db,98,5,190,0.3223963202286936,0.36435021594032196
1,27.0,6.0,15.116216457830975,1.0,0.11538461538461539,1.0,0.0,1,1,1.0,1.0,3,45,ca8f78db,99,2,190,0.5166905950959098,0.5166905950959098
1,27.0,14.0,12.509996003196804,1.0,0.11538461538461539,1.0,0.0,1,1,1.0,1.0,3,45,ca8f78db,100,3,190,0.5881834801127019,0.7098547310561445
1,27.0,22.0,14.577379737113251,1.0,0.11538461538461539,1.0,0.0,1,1,1.0,1.0,3,45,ca8f78db,101,3,190,0.4873768413602441,0.3655280722418532
1,29.0,6.0,16.80773631397161,1.0,0.11538461538461539,1.0,0.0,1,1,1.0,1.0,3,45,ca8f78db,102,2,190,0.5162075571205298,0.5162075571205298
1,29.0,14.0,14.508618128546908,1.0,0.11538461538461539,1.0,0.0,1,1,1.0,1.0,3,45,ca8f78db,103,3,190,0.5970012925133584,0.7255594817432274
1,29.0,22.0,16.32482771731451,1.0,0.11538461538461539,1.0,0.0,1,1,1.0,1.0,3,45,ca8f78db,104,2,190,0.24979698653063218,0.24979698653063218
1,1.0,1.0,19.091883092036785,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,4,60,ca8f78db,105,3,190,0.29936031799661,0.32955350815024803
1,1.0,9.0,14.577379737113251,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,4,60,ca8f78db,106,3,190,0.3978186609738459,0.3571934798015592
1,1.0,17.0,13.729530217745982,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,4,60,ca8f78db,107,3,190,0.3950721661235945,0.3423104181431609
1,1.0,25.0,17.10263137648707,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,4,60,ca8f78db,108,4,190,0.48622323639909437,0.37804943892185616
1,3.0,1.0,17.7341478509682,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,4,60,ca8f78db,109,4,190,0.21913769583625584,0.17299660828186697
1,3.0,9.0,12.747548783981962,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,4,60,ca8f78db,110,3,190,0.407471462174015,0.3664068036853296
1,3.0,17.0,11.76860229593982,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,4,60,ca8f78db,111,178,190,0.5599537463312184,0.6367771280051981
1,3.0,25.0,15.572411502397436,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,4,60,ca8f78db,112,3,190,0.3448248389018465,0.25726435152374205
1,5.0,1.0,16.507574019219177,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,4,60,ca8f78db,113,4,190,0.3136860242278333,0.3200259862981337
1,5.0,9.0,10.977249200050075,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,4,60,ca8f78db,114,5,190,0.4532086813739202,0.44019138755980863
1,5.0,17.0,9.82344135219425,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,4,60,ca8f78db,115,178,190,0.6580997914551147,0.7467510548523206
1,5.0,25.0,14.159802258506296,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,4,60,ca8f78db,116,3,190,0.3606072510258949,0.2799433026222537
1,7.0,1.0,15.443445211480501,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,4,60,ca8f78db,117,3,190,0.30420910031094767,0.3238837703756201
1,7.0,9.0,9.300537618869138,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,4,60,ca8f78db,118,5,190,0.5102213387510001,0.5276796230859835
1,7.0,17.0,7.905694150420948,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,4,60,ca8f78db,119,179,190,0.6755131857621324,0.7638888888888888
1,7.0,25.0,12.90348790056394,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,4,60,ca8f78db,120,3,190,0.3704472533249333,0.2779740871613663
1,9.0,1.0,14.577379737113251,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,4,60,ca8f78db,121,3,190,0.3807199369259607,0.45454545454545453
1,9.0,9.0,7.7781745930520225,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,4,60,ca8f78db,122,3,190,0.4249733522822394,0.5535714285714286
1,9.0,17.0,6.041522986797286,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,4,60,ca8f78db,123,6,190,0.3177027319070359,0.21003252439329495
1,9.0,25.0,11.853269591129697,1.0,0.15384615384615385,0.0,0.0,1,1,1.0,1.0,4,60,ca8f78db,124,2,190,0.36829943816323174,0.36829943816323174
